Youtuber,期間,正面情緒,負面情緒,正面情緒(前一天),正面情緒(前二天),正面情緒(後一天),正面情緒(後二天),負面情緒(前一天),負面情緒(前二天),負面情緒(後一天),負面情緒(後二天),當天正負情緒比,前一天正負情緒比,前二天正負情緒比,後一天正負情緒比,後二天正負情緒比,當天情緒比變化量,隔天情緒比變化量,前一後一情緒變化量,前二後二情緒變化量,聲量,前一天聲量,前二天聲量,後一天聲量,後二天聲量,當天聲量變化量,隔天聲量變化量,前一後一聲量變化量,前二後二聲量變化量,Dcard,Dcard內文,PTT,PTT內文,apple_news,apple_news內文,ettoday,ettoday內文,Mobile01,Mobile01內文,opview,g/b,sub,category,sorry
Jinnytty 企鵝妹 윰찌,2020/09/21,15.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,,,5.0,,,4.285714285714286,,,78.0,1.0,0.0,23.0,0.0,77.0,-55.0,22.0,0.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/09/29,6.0,14.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,1.0,0.4285714285714285,,,0.8333333333333334,1.0,,0.4047619047619048,,,56.0,0.0,4.0,28.0,4.0,56.0,-28.0,28.0,0.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/09/30,5.0,6.0,6.0,0.0,1.0,1.0,14.0,0.0,1.0,0.0,0.8333333333333334,0.4285714285714285,,1.0,,0.4047619047619048,0.1666666666666666,0.5714285714285714,,28.0,56.0,0.0,4.0,1.0,-28.0,-24.0,-52.0,1.0,['2020第三季(7-9月) 女團新歌不專業點評'],"[""https://www.dcard.tw/f/entertainer/p/233333988?cid=7C53B831-ACA5-4DB8-8A37-04293848692A\nhttps://www.dcard.tw/f/entertainer/p/233970008?cid=7B5825EC-4565-41BA-B2AF-B43443F3CB49\nhttps://www.dcard.tw/f/entertainer/p/234255358?cid=AA55477E-C3BD-4E0A-AE16-F936F7B01F5C\n\n哈囉大家我又回來了\n現在深陷開學的水深火熱 \n暑假真的是女團大爆發時期\n聽歌開心之餘整理很心累\n9月算是休息了一波\n但整體的新歌數量比前兩季整整多了一半\n如果能看完或收藏真的非常感謝啊😭\n\n首先聲明\n真的不是每一團都瞭解\n大部分是聽過兩三首歌的程度\n盡量只寫我喜歡這首歌的地方\n(把點評看成介紹可能會好一點)\n歌你不喜歡的話不要怪我🤣\n請客觀討論 互相尊重\n如果有冒犯還請多多包涵指教\n內文都是一個字一個字打的 \n不想看可以當整理 聽歌就好\n希望大家都聽得開心！\n\n以下是一些規則 避免定義不清\n🌸女團定義為3人以上且非樂團、唱純抒情歌的歌唱團體、兒童女團、外國團體\n🌸不含solo曲、小分隊、先行曲、廣告曲、合作曲、韓國以外回歸曲、pre-debut、無正式MV的新歌(如特別專)、cover曲\n🌸會提供個人認為的重點秒數，每首都有聽過3遍以上，且看過打歌舞臺\n🌸標記日期為MV釋出日期，可能與音源釋出日期有出入，別太過在意\n🌸會附上打歌舞臺，會盡量找墊音聽起來墊得比較少或沒墊的\n🌸新歌資訊來源為Naver music和Melon，若有缺漏歡迎補充！\n\n這次還是要先謝罪一下\n上上季漏掉了很棒的一首歌\n2/11 flor_us-Alive已補上\n\n7/13 GFRIEND-Apple\nhttps://youtu.be/XQSse3b2ge4\nhttps://youtu.be/bz4OqxETF6k\n*重點1:23\n很多人覺得這次換風格，但個人覺得本次主打延續女友逐漸轉型後獨樹一格古典優雅又帶點夢幻的風格，只是編舞多了點性感的元素，主打有Yuju和銀河參與製作，覺得整首都非常適合她們的歌聲。MV仍然高質感富有故事性，這次妝髮也是走比較古典的路線，可能很多人看了不太習慣。編舞的部分已經和過去純力量刀群舞不同，比較節制優雅的感覺，但仍然有刀群舞的元素，開頭的千手觀音舞超美的！\n\n7/14 CSVC-無慈悲\nhttps://youtu.be/4Qqm52nF07I\nhttps://youtu.be/FhXwAWGuP-0\n(無打歌)\n重點1:02\n有點猶豫要不要放進來🤣由四位有才華的創作型獨立歌手組成的企劃性復古女團，雖然是企劃但已出了第三首單曲。不論MV、造型、歌曲、編舞都充滿復古城市流行樂和一代女團的風味，個人覺得意外地很好聽欸！\n\n7/14 Pink Fantasy-Shadow Play\nhttps://youtu.be/l9YJIF3MjPs\nhttps://youtu.be/6ejwnEEAshM\n重點0:55\n之前以兔子頭成員為噱頭的團體，這次竟然以沒有兔子頭的體制回歸😂經過一番波折，和過去的微獵奇風不同，用四人體制以富有中東特色的新歌回歸，真的是聽過最中東風格的Kpop！編舞和造型也很符合曲風，編曲略顯單調但非常抓耳！成員SeeYa實力真的非常好！啊然後因為這首也用了眼罩所以被Blind出征了......\n\n7/24 CHIC&IDLE-3! 4!\nhttps://youtu.be/3H-iRbwpHj0\nhttps://youtu.be/tMFGRcbeQpg\n重點1:22\nLiz娛樂推出的九人新企劃女團，成員包含ICU, Chic angel兩個團體的成員以及一位Daydream(沒錯就是第一季出道的新女團，七月已解散)前成員。這首是翻唱混聲老團Roo'ra的(藝人李尚敏曾為成員)歌，也是一首在沙灘拍攝的夏日清涼曲，歌本身則是清純的感覺。看舞臺的話其實整齊度和力度都夠，有幾位開麥也滿穩的，但整體製作有點低成本的感覺(也可能是她們想創造復古的感覺)。\n\n7/24 LIKE ME-LIKE ME\nhttps://youtu.be/LD8L5A0vO7M\n(無純編舞影片、無打歌)\nSpace music旗下的四人新女團，看了MV實在不知道該說什麼，但的確是有出音源的新團。混音和影片剪接、攝影都非常業餘，跳舞也很像四個不怎麼樣的網美臨時被叫出來跳🤣可能是今年數一數二一言難盡的新團了......\n\n7/29 April-Now or Never\nhttps://youtu.be/xvsdS4Qp-6E\nhttps://youtu.be/eG07D_-Sue4\n重點0:53\n今夏打頭陣的女團夏日曲來了！歌曲整體非常夏日、清涼、歡樂，MV開頭就把手機埋到沙灘裡，在沙灘、泳池享受夏日的快樂，歌詞也表達快快趁現在享受夏日不然就要永遠錯過了的心情，雖然歌曲整體的層次個人覺得不如上次的神曲LALALILALA，但已經是非常優秀的夏日歌曲，讓人一聽就想到陽光沙灘比基尼，心情愉快！成員們的妝髮個人覺得比起上次更加亮眼～編舞很流暢舒服有種游泳或在水裡的感覺🤣小四月的開麥實力很不錯！\n\n7/31 S.I.S-Don't Wait\nhttps://youtu.be/-gLKbUZt3mE\n(無編舞及打歌)\n重點0:59\n出道三年的女團，成員曾出演The Unit，距離上次回歸已過一年，前面三首主打走最近非常不吃香的清純甜美風，沒有掀起什麼波瀾。這次以非舞曲的抒情曲回歸，個人覺得是很舒服的一首清新抒情曲，中間穿插的慢慢柔柔的rap也不突兀融合得很好，MV有點鄉村的感覺。希望不要是一個看不到下一次回歸的團體😭(小公司但藝人不少最近還要推新團)\n\n7/31 BLASTAR-ONE WAY\nhttps://youtu.be/eLyh0Y8Uypk\nhttps://youtu.be/qZ69AOfFgCE\n重點0:44\n年差有11歲的五人新女團，公司為VH娛樂。值得注意的是年紀最大(91年生)的成員已是第五次出道，還曾做過Blackpink、李遐怡、AOA澯美的伴舞。和第一季出道的EPISODE有異曲同工之妙，歌曲本身並不太差頗抓耳，整齊度和舞蹈力度也不錯，但從妝髮造型和MV看來公司感覺有點窮......\n\n8/3 SATURDAY-D.B.D.B.DIB\nhttps://youtu.be/yXZCzFvs1tw\nhttps://youtu.be/IvVTD6GTIAw\n重點1:14\n出道兩年經歷許多成員變遷的團體，出道和第一次回歸兩首主打讓人有種想要跟隨Momoland爆紅手法的感覺(就是稱不上好聽但怪得很洗腦的歌曲加上好記的副歌編舞)，上一首有比較好的趨勢，但這次感覺又走了回頭路。相信這種曲風也是有它的客群，但成員的魅力、實力和公司的製作能力感覺有在，希望能看到更多不同的面貌的她們～\n\n8/3 (G)I-DLE-DUMDi DUMDi\nhttps://youtu.be/HPQ5mqovXHo\nhttps://youtu.be/M8bEpz_9RVw\n重點2:33\n這次為了夏日出的單曲，跳脫過去比較異國迷幻的風格，充滿歡樂夏日的熱帶風情，這次的副歌非常凸顯大姐的聲音，個人特別喜歡吹口哨的部分，歌詞也展現趁年輕時享受火熱夏日的心情，田小娟真的好有才華😭MV中每個成員的角色扮演都很適合，除了幾套服裝有點看不懂之外，個人覺得這次的妝髮超美的(穗珍短髮和Minnie粉色髮)！雖然我個人更喜歡前幾次的舞風，但這次俐落的打鼓舞很有特色、和歌很搭！\n\n8/4 MakaˋMaka-Burning Power\nhttps://youtu.be/aEEYincDz8Y\nhttps://youtu.be/bh7VTZzJHZk\n重點1:06\n再來是一連串的清涼風夏日曲，這團是BLUEMOON娛樂推出的五人新女團，團名是「朋友」的意思。有出演過MIXNINE的成員、曾是網劇演員的成員、出道過並出演過The Unit的成員。這次出道曲算是滿優秀的清新甜美夏日曲，抓耳但不口水，副歌充滿清涼感又帶點夢幻，歌詞表達強調勇敢追夢 ，MV除了群舞佈景的部分有點簡陋外質感挺不錯的。成員平均顏值在水準之上，舞臺表現仍有點青澀，但以小公司出來的新女團來說，若舞臺技巧和歌喉再精進一下的話，整體很值得期待！\n\n8/4 Rocket Punch-JUICY\nhttps://youtu.be/CEE7It_C85k\nhttps://youtu.be/Fnvk9Dlxa6I\n重點1:03\n同樣是夏日曲，成員年紀都還很小的火拳走更加活潑可愛的路線，比起上次有元氣但又帶點俐落帥氣的BOUNCY，這次的曲風非常青春活力，甚至有點YOYO臺的感覺，但很適合這個團目前的年紀，讓人聽了不知不覺心情好起來，舞臺也是超級歡樂，手上假裝有飲料那段超可愛的！不得不說這團的顏值實在很高，目前聽起來vocal實力也挺強的，真的很期待火拳未來的發展！(不過小聲說個人還是覺得夏日曲用外景略勝一籌)\n\n8/6 Cherry Bullet-Aloha Oe\nhttps://youtu.be/pdFAgAeYWhk\nhttps://youtu.be/Gr_5zbzqyT4\n重點0:45\n這首則是偏向夏威夷風的明亮曲調，歌曲活潑充滿元氣，主唱的聲音很棒也很穩！MV的話沒有放棄數位電競的元素，但個人覺得除了泳池邊的群舞外MV拍得有點沒重點。編舞不複雜但是滿好看的，也是有點游泳的感覺🤣整體來說是滿活潑歡樂的夏日曲，但個人覺得這團好像更適合上次Hands up的風格！真心希望好好的團體不要再被FNC搞砸了😭\n\n8/14 Brave girls-We Ride\nhttps://youtu.be/4HjcypoChfQ\nhttps://youtu.be/QT5qlTfKUeo\n重點1:05\n知名音樂人勇敢兄弟打造的女團，和Apink同年出道但現任成員與初始成員已完全不同，比較知名的歌曲大概是Rollin'。離上次出新歌已過三年，大家都以為她們快解散的同時居然回歸了！走女團非常少見的復古城市流行樂風，雖然不那麼抓耳，但讓人非常耳目一新！歌曲真的有種開車在充滿燈光的城市裡的感覺，編舞也是很有流動感很舒服的感覺～她們的開麥穩定度也很不錯，就是妝髮有點不太行......\n\n8/17 ITZY-Not Shy\nhttps://youtu.be/wTowEKjDGkU\nhttps://youtu.be/60TBglca6ms\n重點1:24\n這次走的是西部牛仔風(真的有在好好策劃的公司會知道如果夏日=海邊的話是無法脫穎而出的)，之前曾經有被詬病三次主打都在講做自己，這次則是講女孩面對愛情應該要不害羞的主動進攻，強勢女孩的風格。這次的歌曲比起前幾首算是很滿、有些人會覺得吵的一首，個人第一次聽覺得沒那麼抓耳，但是聽幾次之後就會滿腦子ITZY～，在副歌主句放入團名真的是很不錯的手法，這次Lia唱低音真的非常適合她的聲線。一直很佩服JYP的製作，總是讓人一聽到歌名就可以想到副歌旋律。這次編舞同樣很複雜，舞臺強勁有力，個人最喜歡留真蹲下來那個part，真的超帥！這次就是服裝不太滿意🤣\n\n8/17 Dreamcatcher-BOCA\nhttps://youtu.be/MZ4JGye4dQU\nhttps://youtu.be/6HMLwH2LASE\n重點1:05\n要先承認我是捕夢網的真音飯(要不是本命難養就入坑了的程度)，繼第一季Scream回歸後推出的專輯，反烏托邦第二部曲，仍然是完美的製作，從回歸預告到MV滿滿的伏筆和故事，而且整張專輯音樂品質都很高，個人非常喜歡收錄曲Can't get you out of my mind。這次主打講的則是不負責任的帶刺言語(有興趣真的可以去看讓人起雞皮疙瘩的解析！)不過這次主打比起前幾次回歸還有上次的神曲Scream個人覺得層次有差了一點。舞臺張力還是很足，捕夢網的開麥現場真的非常穩，忙內佳泫一次比一次美。相信粉絲們都很感謝捕夢網一直堅持這種特別的風格而不是屈就於大眾喜好，這種策略雖然可能紅得比較慢，但能夠留下很多死忠。希望下次能看到中國成員韓東的回歸！\n\n8/17 FLORIA-CHITTY CHITTY\nhttps://youtu.be/JUD9f3YEn34\nhttps://youtu.be/ivebZQfnBwg\n重點0:49\nDK娛樂推出的四人新女團，新歌是一首主歌性感、副歌夏日活潑，頗抓耳的歌曲，橋段的rap很有感覺。編舞轉圈走位的部分個人覺得很有趣，也很有記憶點。但同樣的，MV拍得雜亂沒重點，看不太到這個公司的成本😭\n\n8/21 AREAL-WAKE ME UP\nhttps://youtu.be/3AGotQC9cYI\nhttps://youtu.be/qhUNy6Q5jjI\n重點1:04\n所屬於JZ Factory娛樂的四人新女團，有三位成員曾為嘻哈女團Rose Finger成員。Rose Finger也是滿可惜的團，是難得的很有實驗性的帥氣嘻哈女團，但也跟過去所有想進入主流的嘻哈女團一樣默默消失了。新歌是活潑帶點帥氣、rap部分滿多、有派對感的曲子，但個人覺得MV的花園打鬧有點違和，反而Showcase版更有魅力。從Showcase看到編舞滿複雜的，但成員們消化得很好，紅髮的成員跳舞很有魅力！\n\n8/23 Byulzzi-BBIBBO BBIBBO\nhttps://youtu.be/4QTrJa4hsBc\nhttps://youtu.be/ngOlvZ_zxOI\n重點1:04\n這團也是很猶豫要不要放進來🤣THE NEW娛樂新出道的三人trot女團，其中有成員曾出演過MIXNINE。真心覺得trot女團是很神奇的存在(trot還能在市場上本身就很神奇)，而且她們最大的也才26歲🤣。MV不算拍得很老派，音樂的部分沒有研究就不多評論了。\n\n8/23 Tier 4-Bang Bang\nhttps://youtu.be/oOKAGpZ0c1k\n(無舞蹈版、無打歌)\n不知道有沒有人知道企鵝妹，她和其他三位Twitch實況主組成女團了！所以算是沒有經紀公司管理的獨立女團，舞蹈明顯很業餘，但混音、剪接都算水準之上(果然是Youtuber)，rapper(同時是作詞作曲)滿讓人驚艷的，是比較帥氣電競感的一首歌！\n\n8/26 BOTOPASS-Flamingo\nhttps://youtu.be/EaamR-YCrU4\nhttps://youtu.be/rnxC429FLRw\n重點1:20\nxx娛樂旗下的八人新女團，其中三位曾為去年出道的六人女團ILUV(三位成員離開公司，近期爆出霸凌醜聞)成員，有一位成員為EXO Chen的表妹，並有一位日本成員及一位中國成員。新歌是很拉丁曲風的曲子，還滿特別且抓耳的，整體製作比ILUV好很多。成員的舞臺表現也頗亮眼，撇除仍然是處於羅生門的霸凌爭議來看，這團算是這一季的新團中還滿值得期待的。\n\n8/31 Tier 4-Summer Fire\nhttps://youtu.be/QSw4GnxCzdc\n(無舞蹈版、無打歌)\n這團有點難定義回歸但的確再出了一首新歌，MV同樣拍得比很多小公司還要棒，歌曲整體編曲偏簡單但很有夏日清爽的感覺，成員們的歌聲不錯但發聲技巧還有進步的空間。滿期待四個實況主能做到什麼程度的！\n\n\n9/1 Lovelyz-Obliviate\nhttps://youtu.be/TArBtJ0IwCc\nhttps://youtu.be/GRdhw718PG8\n重點1:00\n出道也快要六年了的梨子，出演Queendom後首次回歸，有別於以往清純甜美，而是以有點神秘優雅的風格回歸。歌整體來說非常舒服卻又抓耳，層次感非常棒，結尾的升key我超愛，Kei的聲音好有辨識度！另外這次的MV武林下了重本還做了故事線致敬哈利波特，成員們的演技也非常好！希望梨子未來能持續嘗試不同風格，走得越遠越好，她們的實力真的值得更多人看見！\n\n9/2 LUNARSOLAR-OH YA YA YA\nhttps://youtu.be/4DcztTenU2o\nhttps://youtu.be/FVAJ49dhKUs\n重點0:48\nJPlanet娛樂推出的四人新女團，成員Eseo長得有點像ITZY Yeji和Wonder girls昭熙的綜合體，成員Taeryeong曾出演過PD101及MIXNINE(個人覺得她超可愛！)，成員Jian曾為女團S.E.T成員並出演過The Unit，另有一位日本成員。新歌色調明亮，非常抓耳，初舞臺開全麥，以新人女團來說非常、非常穩，有被主唱的實力驚艷到。這團顏、實力和歌曲品質都很不錯，若未來能推出更有特色的曲子，非常值得期待！\n\n9/2 CLC-Helicopter\nhttps://youtu.be/NeUODC6F7zk\nhttps://youtu.be/ukPV6i-ntuE\n重點1:24\n出道五年回歸頻率不算低的CLC這次時隔一年回歸，有過很多好歌認知度也頗高，但仍然沒能獲得很高的人氣。喜歡戰歌曲風的我對新歌是一聽就中，節奏整齊強烈，有種這首歌拿給男團也不奇怪的感覺，雖然MV不華麗但也很有質感，整體造型也很不錯(果然是CUBE的cody)，這首很適合丞延和睿恩，其他成員的part也都很適合各自的嗓音。這首有爆的話希望CUBE能繼續用心一點推她們不要放棄啊😭\n\n9/16 fromis_9-Feel Good(SECRET CODE)\nhttps://youtu.be/1nvnQcr3CqY\nhttps://youtu.be/zgMlhqEoJzY\n重點1:02\n雖然不能算飯但是我從偶校就開始追蹤到現在的團，不過我只愛池原🤣放棄一開始不受看好的清純校園風後開始走元氣活力風，人氣有爆了一下，但因為Mnet造假案沉寂了一段時間(說真的有看偶校的應該在節目期間就對肯定有造假心裡有個底...)，對這團的心情的確很複雜。這次以更成熟的面貌回歸。新歌是一首聽了清新又帶點復古的曲子，成員的唱腔明顯比過去成熟許多。個人覺得這次整體造型是歷代最棒，每個人都很適合，MV也有種時尚感。很可惜瑞淵這次受傷無法參與活動😭\n\n9/21 EVERGLOW-LA DI DA\nhttps://youtu.be/jeI992mvlEY\nhttps://youtu.be/lFDruwTBYec\n重點1:04\n第一季曾經回歸的戰歌女團又回歸啦～這次雖然仍然是偏帥氣girl crush的歌，但不如前兩次那麼的戰歌曲風，個人覺得非常抓耳好聽但不口水又耐聽，背景音和MV有點復古的感覺。個人很愛這次的副歌高音，但編舞最讓人驚豔，在Kpop少見的，有強烈Voguing舞風的元素。之前一直被詬病的Onda的part這次也有突出許多，整體part分配也平均了一點。這團我個人覺得公司投入真的很多，成員也非常有魅力(深陷Mia的魅力中😭)，是潛力無窮的一個團體！\n\n9/22 XUM-DDALALA\nhttps://youtu.be/gQ6ytIcJ-k4\nhttps://youtu.be/XtbnZYJEZg0\n重點1:19\nA100娛樂旗下出道兩年多的女團NeonPunch在八月正式解散，三位成員重組繼續活動，成員曾出演MIXNINE。NeonPunch的最後一次回歸Tic Toc真的是一首好歌😭這次三人以與原團截然不同的強烈性感風格回歸，歌是新沙洞老虎作曲，走快且強的節奏，MV質感還可以，但混音有點雜亂，背景音超過人聲且人聲不清晰的感覺。編舞不簡單，三人的舞臺表現力、表情和開麥實力都非常成熟，而且三位的顏都超級可以的！希望未來公司能好好製作🙏\n\n9/22 cignature-ARISONG\nhttps://youtu.be/Xm4MBBeWY9Y\nhttps://youtu.be/Tt9VK_FiWPs\n重點1:05\n這三季共出了三次歌的C9新女團，和前兩次有點不同，這次的新歌有點校園運動風，但個人覺得有開始感受到她們音樂的獨特性和標誌性。這次的歌第一次聽可能會有種說不出的怪，但這首的另一個元素就是可愛獵奇🤣像這樣可愛獵奇又不是單純洗腦的歌已經很久不見了，是很不錯的嘗試，但我個人還是更喜歡她們走成熟強烈一點，像上次ASSA的曲風。她們的編舞一直都頗複雜的，讓舞臺非常豐富熱鬧；舞臺開麥率一直都頗高，能力也比年初時甚至是上次回歸有驚人的進步，比起上次的ASSA，這次除了一點點小破綻之外幾乎聽不出來有開麥，真的是今年的新女團中非常有潛力的一團。若公司好好推並遇到好歌，有機會走到一線。\n\n9/23 Q6ix-Hello Summer\nhttps://youtu.be/m9AELs4l_ps\nhttps://youtu.be/9GFq3f5kjUI\n重點0:55\nRetro娛樂旗下的四人新女團，前身為六人女團RetRose，Q6ix一開始以雙人團體亮相，這次以四人體制出道，團名念作Q bix。屬於清新、中等節奏的歌，音樂的部分還不算太差，但MV整體來說有點太過簡陋(可以榮登今年最簡陋)，其中群舞的部分也很不整齊...讓人有點MV還不如不拍的感覺😢\n\n9/23 PRECIOUS-BEBE\nhttps://youtu.be/TmpTfNWaARg\nhttps://youtu.be/5OJkRxthweY\n重點0:31\nUMI娛樂旗下的五人新女團。MV用黑道和正義女孩為題材，算女團裡滿少見的，而且還出現全團穿皮衣塗黑色唇膏的強烈造型！有點Hip Hop的概念，是滿強烈的Girl Crush，MV製作以小公司的品質來說非常令人驚艷，水中跳舞那段真的很精彩很好看！歌的部分個人覺得副歌很抓耳舒服，但背景編曲有點不夠豐富。整體來說還是非常值得期待的一團！\n\n9/23 flor_us-Do not forget\nhttps://youtu.be/oUusx3n2aSw\nhttps://youtu.be/1R7491Car8I\n(無打歌）\n重點1:07\n第一季曾回歸過的社會議題女團，這次以更專業的面貌回歸。雖然MV和歌聲仍然不到非常專業，但整體來說質感比過去幾次好，嘗試了有點復古的曲風。最重要的還是她們的歌詞真的很療癒人心，MV中加入了手語的展現😭這團的概念真的很棒很特別，有興趣的話可以去看一下第一季的介紹！\n\n9/24 WIZ N-Between us\nhttps://youtu.be/ou84lVQFoUk\n(無打歌、暫無編舞影片)\n重點1:07\n韓國棒球隊KT Wiz的啦啦隊組成的六人企劃女團，成員年齡偏大。啦啦隊的關係她們身材和舞蹈力度都不錯，不過歌的部分整體來說就是一直重複非常單調。如果有要繼續走的打算，還是要有更好的製作才好。\n\n綜合點評(總計33首)\n夏季真的是女團爆發期！各種久沒回歸的、剛出道的、第一季回歸過的都一一回歸，夏日曲風在8月達到高峰，其他也有各種不同風格的回歸。這一季出道的也有幾團很值得追蹤的如MakaˋMaka、BOTOPASS、LUNARSOLAR和PRECIOUS等。另外值得一提的是沒有放進來的Dreamcatcher和Mamamoo的廣告合作曲都是主打等級的好聽啊😭\n\n個人這季的兩首pick\n(我通常會推一首大家可能比較沒聽過的！)\n1.Pink Fantasy-Shadow Play\n2.EVERGLOW-LA DI DA\n\n10月、11月目前看來又是一場大戰\nBLACKPINK、TWICE、Mamamoo宣布回歸\n很期待各種TOP團在最後一季的回歸\n到底我的本命團今年是否能回歸兩次呢🤨\n\n下次見就是年末了 \n祝各位2020的最後三個月能順順利利\n今年能否突破100首新歌呢？(累計74首)""]",[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/10/08,0.0,6.0,0.0,1.0,5.0,2.0,1.0,1.0,5.0,11.0,0.0,0.0,1.0,1.0,0.1818181818181818,0.0,1.0,1.0,-0.8181818181818181,15.0,2.0,4.0,21.0,19.0,13.0,6.0,19.0,15.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/10/09,5.0,5.0,0.0,0.0,2.0,0.0,6.0,1.0,11.0,5.0,1.0,0.0,0.0,0.1818181818181818,0.0,1.0,-0.8181818181818181,0.1818181818181818,0.0,21.0,15.0,2.0,19.0,12.0,6.0,-2.0,4.0,10.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/10/15,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,,,,,,,,,81.0,1.0,0.0,14.0,9.0,80.0,-67.0,13.0,9.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/10/21,50.0,173.0,1.0,2.0,0.0,1.0,12.0,6.0,1.0,1.0,0.2890173410404624,0.0833333333333333,0.3333333333333333,0.0,1.0,0.2056840077071291,-0.2890173410404624,-0.0833333333333333,0.6666666666666667,409.0,27.0,28.0,5.0,3.0,382.0,-404.0,-22.0,-25.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/11/08,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.1666666666666666,0.0,,0.0,0.0,0.1666666666666666,-0.1666666666666666,0.0,,8.0,3.0,0.0,1.0,7.0,5.0,-7.0,-2.0,7.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/11/15,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.75,,0.0,,,,,,,16.0,6.0,4.0,0.0,0.0,10.0,-16.0,-6.0,-4.0,['連署駁回》法務部無視大麻國際標準 麻吉：傲慢官僚'],[nan],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/12/03,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1666666666666666,,,0.0,,,-0.1666666666666666,,,12.0,0.0,0.0,3.0,3.0,12.0,-9.0,3.0,3.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/12/07,5.0,17.0,0.0,1.0,185.0,101.0,0.0,0.0,521.0,264.0,0.2941176470588235,,,0.3550863723608445,0.3825757575757575,,0.0609687253020209,,,38.0,1.0,3.0,1979.0,1119.0,37.0,1941.0,1978.0,1116.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/12/08,185.0,521.0,5.0,0.0,101.0,152.0,17.0,0.0,264.0,280.0,0.3550863723608445,0.2941176470588235,,0.3825757575757575,0.5428571428571428,0.0609687253020209,0.027489385214913,0.088458110516934,,1979.0,38.0,1.0,1119.0,1025.0,1941.0,-860.0,1081.0,1024.0,[],[],[],[],[],[],['清純形象炸了！企鵝妹直播自爆性愛史\u3000一晚3次、無套經驗全都有'],[nan],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/12/09,101.0,264.0,185.0,5.0,152.0,18.0,521.0,17.0,280.0,30.0,0.3825757575757575,0.3550863723608445,0.2941176470588235,0.5428571428571428,0.6,0.027489385214913,0.1602813852813852,0.1877707704962983,0.3058823529411764,1119.0,1979.0,38.0,1025.0,142.0,-860.0,-94.0,-954.0,104.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/12/23,9.0,43.0,0.0,1.0,13.0,6.0,1.0,0.0,34.0,11.0,0.2093023255813953,0.0,,0.3823529411764705,0.5454545454545454,0.2093023255813953,0.1730506155950752,0.3823529411764705,,159.0,6.0,6.0,142.0,67.0,153.0,-17.0,136.0,61.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
Jinnytty 企鵝妹 윰찌,2020/12/24,13.0,34.0,9.0,0.0,6.0,11.0,43.0,1.0,11.0,18.0,0.3823529411764705,0.2093023255813953,0.0,0.5454545454545454,0.6111111111111112,0.1730506155950752,0.1631016042780748,0.33615221987315,0.6111111111111112,142.0,159.0,6.0,67.0,92.0,-17.0,-75.0,-92.0,86.0,[],[],[],[],[],[],[],[],[],[],企鵝妹,bad,295000.0,生活類,True
