ettoday,拍情慾戲「選Sandy或唐綺陽？」 炎亞綸幻想一輪抉擇：畫面震撼力強,https://www.ettoday.net/news/20211209/2142461.htm,2021-12-09 16:56,演藝圈「斜槓天王」炎亞綸日前上《蝦皮娛樂線》，這次他以老闆的身份上節目，分享經營之道。炎亞綸業務範圍超廣，被主持人張立東虧：「支線太多，斜槓斜到腦震盪。」炎亞綸藉此澄清，之前說過如果拿到金鐘獎，就要從家裡陽台放紅布條到一樓，「布條確定不能放。」也讓主持人笑說：「大家不要再逼他了！」(影劇 / 2021-12-09 16:56),,0
ettoday,「吃咖喱飯有屎味」！ 男星遭廠商回嗆：你嘴巴有大便,https://www.ettoday.net/news/20211208/2141365.htm,2021-12-08 12:59,主播戴立綱日前首度上中天《小明星大跟班》錄影，主持人吳宗憲一見到面興奮地說：「我經常看你的新聞播報真的很好看，268萬訂閱率，你真的那麼厲害？！」浮誇的肢體動作讓Sandy忍不住說：「可是你模仿的都不是他，是一直在旁邊叫他名字的那位（彭華幹）。」引發全場大笑。(影劇 / 2021-12-08 12:59),,0
ettoday,吳宗憲上傳13秒片「鹿希派的爛鳥」！ 跳針畫面網笑瘋：盡力了,https://www.ettoday.net/news/20211206/2139579.htm,2021-12-06 11:28,「綜藝天王」吳宗憲育有3女1子，除了大女兒Sandy（吳姍儒），小兒子鹿希派（吳睿軒）也有在娛樂圈活動，常在社群網站分享生活點滴的他，最近難得主動提起兒子，不過卻是狠狠吐槽「鹿希派的爛鳥」，同時PO出家中鸚鵡數數的過程，短短13秒影片頓時笑翻眾人，意外掀起熱烈討論。(影劇 / 2021-12-06 11:28),,0
ettoday,鵝肉西施「摘口罩」露無P真實身材！憲哥一看：平常就穿這麼沒禮貌嗎,https://www.ettoday.net/news/20211203/2137866.htm,2021-12-03 14:29,11月在網路上流傳一段「美女剁鵝肉」的影片，亮麗外貌、豐滿上圍讓她瞬間掀起廣大討論，身分也隨之曝光，是來自於中壢的鵝肉西施鄭方婷，她最近摘掉口罩現身《小明星大跟班》，年齡、身高體重和三圍都一一公開，「21歲，身高158，體重48，三圍是32D、25、35。」Sandy看到後忍不住驚嘆她實在太瘦了。(影劇 / 2021-12-03 14:29),,0
ettoday,《棒棒堂》15年了！王子PO照「2團員直接換人」：變化很大…網一看秒懂,https://www.ettoday.net/news/20211202/2137078.htm,2021-12-02 14:55,《模范棒棒堂》在2006年首播，男孩們憑藉著才華和帥氣外貌風靡一票少女，儘管節目已經收攤多年，仍是不少網友心目中的一大經典。王子（邱勝翊）2日在社群網站上傳舊照之餘，還加碼近期的同框照笑說「兩個團員直接換人了」，粉絲一看頓時嘴角失守。(影劇 / 2021-12-02 14:55),,0
ettoday,陳彥婷「餵狗畫面」遭私訊狂罵無知！氣炸揭真相：放心我都截圖了,https://www.ettoday.net/news/20211202/2137034.htm,2021-12-02 13:58,YouTuber陳彥婷婚後育有一個兒子，平常儘管工作忙碌，仍不時會與粉絲分享生活點滴，沒想到，1日在社群網站PO出餵狗吃東西的畫面後，意外引來一票網友私訊罵她無知，讓她氣憤地說：「我真的是…………我怎麼可能給鐵支吃葡萄………？」(影劇 / 2021-12-02 13:58),,0
ettoday,理科太太「離婚不羞恥」！4點聲明一次說清楚感情＆工作：遇到很多事,https://www.ettoday.net/news/20211202/2136938.htm,2021-12-02 12:53,百萬YouTuber理科太太和老公結婚5年，沒想到日前突然傳出離婚的消息，讓粉絲相當擔心她的近況，格外引起討論的是，她1日透過Instagram限時動態寫下4點聲明「闢謠都市傳說」，從背後是否有公關公司操作到離婚傳聞，她都侃侃而談！(影劇 / 2021-12-02 12:53),,0
ettoday,六月幫女兒做法式指甲！「全職媽兼美甲師」成果照出爐…網佩服：好強,https://www.ettoday.net/news/20211202/2136870.htm,2021-12-02 11:52,六月（蔡君茹）婚後育有一對兒女Star和Shinny，不時會與粉絲分享育兒生活，她最近在社群網站透露女兒想跟她有一樣的法式指甲，她也只能照辦了，「媽媽容易嗎？媽媽已技窮，媽媽努力萬能！」看到友人安格斯笑指她是全職媽媽身兼美甲師時，她也直言：「真的！」(影劇 / 2021-12-02 11:52),,0
ettoday,Apple背心「正中間整排開洞」超辣！ 錄完影轉身認了：故意反著穿,https://www.ettoday.net/news/20211202/2136649.htm,2021-12-02 10:38,Apple（黃暐婷）出道自《我愛黑澀會》，後來憑藉亮麗外型、流利口條成為不少綜藝節目的常客，但她最近和好友愛雅（張艾亞）錄完影坦言，當天把衣服穿反了，而且是故意的，「因為我真的無法正面穿它出門」，粉絲一看到照片瞬間秒懂。(影劇 / 2021-12-02 10:38),,0
ettoday,誤殺美女攝影師後首受訪！亞歷鮑德溫哭了：沒扣扳機…揭致命實彈真相,https://www.ettoday.net/news/20211202/2136713.htm,2021-12-02 09:47,好萊塢男星亞歷鮑德溫（Alec Baldwin）10月下旬在拍攝新電影《Rust》的過程中，不慎用道具槍誤殺美女攝影師哈里娜哈欽斯 (Halyna Hutchins)，另一名工作夥伴也有出現受傷的情況，消息傳開後震驚演藝圈，事隔1個多月，他首度公開受訪，一度難掩激動情緒頻頻拭淚。(影劇 / 2021-12-02 09:47),,0
